,dest_node,source_node,weight,source_class,dest_class,edge_class
19185,OMIM256700,OMIM230800,0.30030999999999997,Di,Di,Di-Di
19186,OMIM256700,OMIM231090,0.17067000000000002,Di,Di,Di-Di
19187,OMIM256700,OMIM231200,0.2332,Di,Di,Di-Di
19188,OMIM256700,OMIM231900,0.051111000000000004,Di,Di,Di-Di
19189,OMIM256700,OMIM233810,0.12661,Di,Di,Di-Di
19190,OMIM256700,OMIM236000,0.1822,Di,Di,Di-Di
19191,OMIM256700,OMIM237450,0.092763,Di,Di,Di-Di
19192,OMIM256700,OMIM237500,0.23790999999999998,Di,Di,Di-Di
19193,OMIM256700,OMIM238800,0.12183,Di,Di,Di-Di
19194,OMIM256700,OMIM239350,0.1171,Di,Di,Di-Di
19195,OMIM256700,OMIM240400,0.19449,Di,Di,Di-Di
19196,OMIM256700,OMIM241100,0.15702,Di,Di,Di-Di
19197,OMIM256700,OMIM241519,0.07795,Di,Di,Di-Di
19198,OMIM256700,OMIM243200,0.14937,Di,Di,Di-Di
19199,OMIM256700,OMIM246300,0.1547,Di,Di,Di-Di
19200,OMIM256700,OMIM246400,0.17598,Di,Di,Di-Di
19201,OMIM256700,OMIM246470,0.15564,Di,Di,Di-Di
19202,OMIM256700,OMIM247200,0.28788,Di,Di,Di-Di
19203,OMIM256700,OMIM247640,0.14082,Di,Di,Di-Di
19204,OMIM256700,OMIM248190,0.12537,Di,Di,Di-Di
19205,OMIM256700,OMIM249100,0.29515,Di,Di,Di-Di
19206,OMIM256700,OMIM250790,0.15465,Di,Di,Di-Di
19207,OMIM256700,OMIM252320,0.13477,Di,Di,Di-Di
19208,OMIM256700,OMIM254200,0.26482,Di,Di,Di-Di
19209,OMIM256700,OMIM254400,0.08731699999999999,Di,Di,Di-Di
19210,OMIM256700,OMIM254450,0.113,Di,Di,Di-Di
19211,OMIM256700,OMIM254500,0.21813000000000002,Di,Di,Di-Di
19212,OMIM256700,OMIM254770,0.084125,Di,Di,Di-Di
19213,OMIM256700,OMIM254800,0.19188,Di,Di,Di-Di
19214,OMIM256700,OMIM255900,0.17915,Di,Di,Di-Di
19215,OMIM256700,OMIM256370,0.22813000000000003,Di,Di,Di-Di
19216,OMIM258360,OMIM102100,0.14107999999999998,Di,Di,Di-Di
19217,OMIM258360,OMIM102300,0.077888,Di,Di,Di-Di
19218,OMIM258360,OMIM102500,0.18219000000000002,Di,Di,Di-Di
19219,OMIM258360,OMIM103100,0.15288,Di,Di,Di-Di
19220,OMIM258360,OMIM103780,0.15914,Di,Di,Di-Di
19221,OMIM258360,OMIM104130,0.22329000000000002,Di,Di,Di-Di
19222,OMIM258360,OMIM104300,0.19165,Di,Di,Di-Di
19223,OMIM258360,OMIM106400,0.029831,Di,Di,Di-Di
19224,OMIM258360,OMIM107320,0.21628000000000003,Di,Di,Di-Di
19225,OMIM258360,OMIM107550,0.16912,Di,Di,Di-Di
19226,OMIM258360,OMIM107650,0.14248,Di,Di,Di-Di
19227,OMIM258360,OMIM109100,0.11574000000000001,Di,Di,Di-Di
19228,OMIM258360,OMIM109200,0.10595,Di,Di,Di-Di
19229,OMIM258360,OMIM110100,0.19209,Di,Di,Di-Di
19230,OMIM258360,OMIM113610,0.057004,Di,Di,Di-Di
19231,OMIM258360,OMIM114480,0.16804000000000002,Di,Di,Di-Di
19232,OMIM258360,OMIM114500,0.091429,Di,Di,Di-Di
19233,OMIM258360,OMIM114550,0.078309,Di,Di,Di-Di
19234,OMIM258360,OMIM114580,0.31413,Di,Di,Di-Di
19235,OMIM258360,OMIM115195,0.033249,Di,Di,Di-Di
19236,OMIM258360,OMIM115300,0.20457999999999998,Di,Di,Di-Di
19237,OMIM258360,OMIM115645,0.25785,Di,Di,Di-Di
19238,OMIM258360,OMIM119500,0.17276,Di,Di,Di-Di
19239,OMIM258360,OMIM121200,0.099261,Di,Di,Di-Di
19240,OMIM258360,OMIM121201,0.065649,Di,Di,Di-Di
19241,OMIM258360,OMIM125310,0.10544,Di,Di,Di-Di
19242,OMIM258360,OMIM125320,0.064978,Di,Di,Di-Di
19243,OMIM258360,OMIM125600,0.15431,Di,Di,Di-Di
19244,OMIM258360,OMIM125700,0.10453,Di,Di,Di-Di
19245,OMIM258360,OMIM125850,0.095421,Di,Di,Di-Di
19246,OMIM258360,OMIM125851,0.06312100000000001,Di,Di,Di-Di
19247,OMIM258360,OMIM125852,0.16523,Di,Di,Di-Di
19248,OMIM258360,OMIM125853,0.033507,Di,Di,Di-Di
19249,OMIM258360,OMIM126200,0.21761999999999998,Di,Di,Di-Di
19250,OMIM258360,OMIM127350,0.024218,Di,Di,Di-Di
19251,OMIM258360,OMIM127750,0.067381,Di,Di,Di-Di
19252,OMIM258360,OMIM128101,0.07126299999999999,Di,Di,Di-Di
19253,OMIM258360,OMIM131300,0.22565,Di,Di,Di-Di
19254,OMIM258360,OMIM131440,0.30266,Di,Di,Di-Di
19255,OMIM258360,OMIM132090,0.092102,Di,Di,Di-Di
19256,OMIM258360,OMIM132100,0.11123,Di,Di,Di-Di
19257,OMIM258360,OMIM132300,0.06314600000000001,Di,Di,Di-Di
19258,OMIM258360,OMIM133239,0.034049,Di,Di,Di-Di
19259,OMIM258360,OMIM133690,0.028451999999999998,Di,Di,Di-Di
19260,OMIM258360,OMIM134430,0.074305,Di,Di,Di-Di
19261,OMIM258360,OMIM134500,0.12082000000000001,Di,Di,Di-Di
19262,OMIM258360,OMIM134510,0.059047,Di,Di,Di-Di
19263,OMIM258360,OMIM134520,0.04375,Di,Di,Di-Di
19264,OMIM258360,OMIM134750,0.21533000000000002,Di,Di,Di-Di
19265,OMIM258360,OMIM135550,0.12190999999999999,Di,Di,Di-Di
19266,OMIM258360,OMIM136200,0.14109000000000002,Di,Di,Di-Di
19267,OMIM258360,OMIM137215,0.089254,Di,Di,Di-Di
19268,OMIM258360,OMIM137400,0.065319,Di,Di,Di-Di
19269,OMIM258360,OMIM137580,0.14495999999999998,Di,Di,Di-Di
19270,OMIM258360,OMIM137750,0.14159000000000002,Di,Di,Di-Di
19271,OMIM258360,OMIM137760,0.23714000000000002,Di,Di,Di-Di
19272,OMIM258360,OMIM137800,0.15068,Di,Di,Di-Di
19273,OMIM258360,OMIM140300,0.20347,Di,Di,Di-Di
19274,OMIM258360,OMIM140850,0.078125,Di,Di,Di-Di
19275,OMIM258360,OMIM143100,0.15375,Di,Di,Di-Di
19276,OMIM258360,OMIM143500,0.080948,Di,Di,Di-Di
19277,OMIM258360,OMIM143880,0.21802,Di,Di,Di-Di
19278,OMIM258360,OMIM144010,0.27817,Di,Di,Di-Di
19279,OMIM258360,OMIM144110,0.15595,Di,Di,Di-Di
19280,OMIM258360,OMIM144650,0.053671,Di,Di,Di-Di
19281,OMIM258360,OMIM144700,0.1031,Di,Di,Di-Di
19282,OMIM258360,OMIM145100,0.24823,Di,Di,Di-Di
19283,OMIM258360,OMIM145200,0.028548,Di,Di,Di-Di
19284,OMIM258360,OMIM145500,0.11936,Di,Di,Di-Di
19285,OMIM258360,OMIM145590,0.23056,Di,Di,Di-Di
19286,OMIM258360,OMIM145600,0.12374,Di,Di,Di-Di
19287,OMIM258360,OMIM146110,0.061301,Di,Di,Di-Di
19288,OMIM258360,OMIM146255,0.11173,Di,Di,Di-Di
19289,OMIM258360,OMIM146500,0.14822000000000002,Di,Di,Di-Di
19290,OMIM258360,OMIM146850,0.27694,Di,Di,Di-Di
19291,OMIM258360,OMIM147480,0.06639099999999999,Di,Di,Di-Di
19292,OMIM258360,OMIM147530,0.04665,Di,Di,Di-Di
19293,OMIM258360,OMIM147540,0.084615,Di,Di,Di-Di
19294,OMIM258360,OMIM148000,0.12405,Di,Di,Di-Di
19295,OMIM258360,OMIM148100,0.029483,Di,Di,Di-Di
19296,OMIM258360,OMIM150600,0.10482999999999999,Di,Di,Di-Di
19297,OMIM258360,OMIM150699,0.022144,Di,Di,Di-Di
19298,OMIM258360,OMIM151400,0.19328,Di,Di,Di-Di
19299,OMIM258360,OMIM151590,0.083179,Di,Di,Di-Di
19300,OMIM258360,OMIM152700,0.23794,Di,Di,Di-Di
19301,OMIM258360,OMIM153880,0.14477,Di,Di,Di-Di
19302,OMIM258360,OMIM154276,0.1456,Di,Di,Di-Di
19303,OMIM258360,OMIM155100,0.28893,Di,Di,Di-Di
19304,OMIM258360,OMIM155600,0.30585,Di,Di,Di-Di
19305,OMIM258360,OMIM155601,0.032405,Di,Di,Di-Di
19306,OMIM258360,OMIM156000,0.10201,Di,Di,Di-Di
19307,OMIM258360,OMIM156190,0.20204,Di,Di,Di-Di
19308,OMIM258360,OMIM157300,0.13368,Di,Di,Di-Di
19309,OMIM258360,OMIM157700,0.12996,Di,Di,Di-Di
19310,OMIM258360,OMIM157950,0.07915499999999999,Di,Di,Di-Di
19311,OMIM258360,OMIM158280,0.17623,Di,Di,Di-Di
19312,OMIM258360,OMIM160300,0.030445,Di,Di,Di-Di
19313,OMIM258360,OMIM160750,0.11035999999999999,Di,Di,Di-Di
19314,OMIM258360,OMIM161900,0.11725,Di,Di,Di-Di
19315,OMIM258360,OMIM164230,0.058151,Di,Di,Di-Di
19316,OMIM258360,OMIM165150,0.27666,Di,Di,Di-Di
19317,OMIM258360,OMIM165199,0.20826,Di,Di,Di-Di
19318,OMIM258360,OMIM165720,0.04954,Di,Di,Di-Di
19319,OMIM258360,OMIM166300,0.09591000000000001,Di,Di,Di-Di
19320,OMIM258360,OMIM166710,0.037533,Di,Di,Di-Di
19321,OMIM258360,OMIM166760,0.05902,Di,Di,Di-Di
19322,OMIM258360,OMIM167320,0.077839,Di,Di,Di-Di
19323,OMIM258360,OMIM167870,0.080189,Di,Di,Di-Di
19324,OMIM258360,OMIM168100,0.061690999999999996,Di,Di,Di-Di
19325,OMIM258360,OMIM168600,0.11245,Di,Di,Di-Di
19326,OMIM258360,OMIM170900,0.04505,Di,Di,Di-Di
19327,OMIM258360,OMIM171300,0.11625,Di,Di,Di-Di
19328,OMIM258360,OMIM173200,0.029506,Di,Di,Di-Di
19329,OMIM258360,OMIM174800,0.18732000000000001,Di,Di,Di-Di
19330,OMIM258360,OMIM175100,0.16516,Di,Di,Di-Di
19331,OMIM258360,OMIM175510,0.21558000000000002,Di,Di,Di-Di
19332,OMIM258360,OMIM176807,0.10355999999999999,Di,Di,Di-Di
19333,OMIM258360,OMIM178600,0.11195999999999999,Di,Di,Di-Di
19334,OMIM258360,OMIM179800,0.16604000000000002,Di,Di,Di-Di
19335,OMIM258360,OMIM179830,0.050646,Di,Di,Di-Di
19336,OMIM258360,OMIM181000,0.2415,Di,Di,Di-Di
19337,OMIM258360,OMIM181460,0.10968,Di,Di,Di-Di
19338,OMIM258360,OMIM181500,0.28208,Di,Di,Di-Di
19339,OMIM258360,OMIM182000,0.027569999999999997,Di,Di,Di-Di
19340,OMIM258360,OMIM182280,0.13977,Di,Di,Di-Di
19341,OMIM258360,OMIM182830,0.2174,Di,Di,Di-Di
19342,OMIM258360,OMIM184700,0.078139,Di,Di,Di-Di
19343,OMIM258360,OMIM187950,0.15693,Di,Di,Di-Di
19344,OMIM258360,OMIM188030,0.12531,Di,Di,Di-Di
19345,OMIM258360,OMIM188050,0.13164,Di,Di,Di-Di
19346,OMIM258360,OMIM188470,0.049811,Di,Di,Di-Di
19347,OMIM258360,OMIM189600,0.08276599999999999,Di,Di,Di-Di
19348,OMIM258360,OMIM189800,0.09753200000000001,Di,Di,Di-Di
19349,OMIM258360,OMIM190300,0.08544700000000001,Di,Di,Di-Di
19350,OMIM258360,OMIM190310,0.060548000000000005,Di,Di,Di-Di
19351,OMIM258360,OMIM190400,0.049244,Di,Di,Di-Di
19352,OMIM258360,OMIM191390,0.20526999999999998,Di,Di,Di-Di
19353,OMIM258360,OMIM194070,0.15291,Di,Di,Di-Di
19354,OMIM258360,OMIM194200,0.059358,Di,Di,Di-Di
19355,OMIM258360,OMIM200170,0.065444,Di,Di,Di-Di
19356,OMIM258360,OMIM203700,0.14215,Di,Di,Di-Di
19357,OMIM258360,OMIM205700,0.074455,Di,Di,Di-Di
19358,OMIM258360,OMIM206200,0.19185,Di,Di,Di-Di
19359,OMIM258360,OMIM208085,0.016595,Di,Di,Di-Di
19360,OMIM258360,OMIM208230,0.07728099999999999,Di,Di,Di-Di
19361,OMIM258360,OMIM208300,0.16909000000000002,Di,Di,Di-Di
19362,OMIM258360,OMIM208550,0.18692999999999999,Di,Di,Di-Di
19363,OMIM258360,OMIM208700,0.04576,Di,Di,Di-Di
19364,OMIM258360,OMIM208750,0.14897,Di,Di,Di-Di
19365,OMIM258360,OMIM208920,0.28465,Di,Di,Di-Di
19366,OMIM258360,OMIM210050,0.035758,Di,Di,Di-Di
19367,OMIM258360,OMIM211980,0.043916000000000004,Di,Di,Di-Di
19368,OMIM258360,OMIM212050,0.19837,Di,Di,Di-Di
19369,OMIM258360,OMIM212112,0.14508,Di,Di,Di-Di
19370,OMIM258360,OMIM212130,0.033507999999999996,Di,Di,Di-Di
19371,OMIM258360,OMIM212140,0.12017,Di,Di,Di-Di
19372,OMIM258360,OMIM212350,0.11886,Di,Di,Di-Di
19373,OMIM258360,OMIM215140,0.19326,Di,Di,Di-Di
19374,OMIM258360,OMIM215470,0.19209,Di,Di,Di-Di
19375,OMIM258360,OMIM217150,0.08599,Di,Di,Di-Di
19376,OMIM258360,OMIM217200,0.14400000000000002,Di,Di,Di-Di
19377,OMIM258360,OMIM218200,0.10042000000000001,Di,Di,Di-Di
19378,OMIM258360,OMIM218800,0.23965999999999998,Di,Di,Di-Di
19379,OMIM258360,OMIM220120,0.16952,Di,Di,Di-Di
19380,OMIM258360,OMIM223350,0.2981,Di,Di,Di-Di
19381,OMIM258360,OMIM225740,0.20292000000000002,Di,Di,Di-Di
19382,OMIM258360,OMIM225755,0.13380999999999998,Di,Di,Di-Di
19383,OMIM258360,OMIM226000,0.11500999999999999,Di,Di,Di-Di
19384,OMIM258360,OMIM226150,0.029051,Di,Di,Di-Di
19385,OMIM258360,OMIM227300,0.11270999999999999,Di,Di,Di-Di
19386,OMIM258360,OMIM230450,0.19214,Di,Di,Di-Di
19387,OMIM258360,OMIM230800,0.24423000000000003,Di,Di,Di-Di
19388,OMIM258360,OMIM231200,0.2275,Di,Di,Di-Di
19389,OMIM258360,OMIM231900,0.16860999999999998,Di,Di,Di-Di
19390,OMIM258360,OMIM233810,0.075565,Di,Di,Di-Di
19391,OMIM258360,OMIM236000,0.19395,Di,Di,Di-Di
19392,OMIM258360,OMIM237450,0.030636,Di,Di,Di-Di
19393,OMIM258360,OMIM237500,0.16117,Di,Di,Di-Di
19394,OMIM258360,OMIM238800,0.026499,Di,Di,Di-Di
19395,OMIM258360,OMIM239350,0.043894,Di,Di,Di-Di
19396,OMIM258360,OMIM240400,0.07941799999999999,Di,Di,Di-Di
19397,OMIM258360,OMIM241519,0.13302999999999998,Di,Di,Di-Di
19398,OMIM258360,OMIM243200,0.049181,Di,Di,Di-Di
19399,OMIM258360,OMIM246300,0.27543,Di,Di,Di-Di
19400,OMIM258360,OMIM246400,0.18891,Di,Di,Di-Di
19401,OMIM258360,OMIM246470,0.020655,Di,Di,Di-Di
19402,OMIM258360,OMIM247200,0.17966,Di,Di,Di-Di
19403,OMIM258360,OMIM247640,0.08039500000000001,Di,Di,Di-Di
19404,OMIM258360,OMIM248190,0.024166,Di,Di,Di-Di
19405,OMIM258360,OMIM249100,0.24006999999999998,Di,Di,Di-Di
19406,OMIM258360,OMIM250790,0.16702999999999998,Di,Di,Di-Di
19407,OMIM258360,OMIM252320,0.06719,Di,Di,Di-Di
19408,OMIM258360,OMIM254200,0.08911000000000001,Di,Di,Di-Di
19409,OMIM258360,OMIM254400,0.070296,Di,Di,Di-Di
19410,OMIM258360,OMIM254450,0.081927,Di,Di,Di-Di
19411,OMIM258360,OMIM254500,0.16673,Di,Di,Di-Di
19412,OMIM258360,OMIM254770,0.040911,Di,Di,Di-Di
19413,OMIM258360,OMIM254800,0.053957000000000005,Di,Di,Di-Di
19414,OMIM258360,OMIM255900,0.15409,Di,Di,Di-Di
19415,OMIM258360,OMIM256700,0.19194,Di,Di,Di-Di
19416,OMIM259050,OMIM102100,0.32205,Di,Di,Di-Di
19417,OMIM259050,OMIM102300,0.19645,Di,Di,Di-Di
19418,OMIM259050,OMIM102400,0.36359,Di,Di,Di-Di
19419,OMIM259050,OMIM102500,0.38035,Di,Di,Di-Di
19420,OMIM259050,OMIM103100,0.13953,Di,Di,Di-Di
19421,OMIM259050,OMIM103780,0.10187,Di,Di,Di-Di
19422,OMIM259050,OMIM104130,0.23849,Di,Di,Di-Di
19423,OMIM259050,OMIM104300,0.12404000000000001,Di,Di,Di-Di
19424,OMIM259050,OMIM106400,0.22807,Di,Di,Di-Di
19425,OMIM259050,OMIM107320,0.15081,Di,Di,Di-Di
19426,OMIM259050,OMIM107550,0.14887999999999998,Di,Di,Di-Di
19427,OMIM259050,OMIM107650,0.22459,Di,Di,Di-Di
19428,OMIM259050,OMIM109100,0.097012,Di,Di,Di-Di
19429,OMIM259050,OMIM109200,0.091197,Di,Di,Di-Di
19430,OMIM259050,OMIM109800,0.037236,Di,Di,Di-Di
19431,OMIM259050,OMIM110100,0.3474,Di,Di,Di-Di
19432,OMIM259050,OMIM113610,0.1595,Di,Di,Di-Di
19433,OMIM259050,OMIM114480,0.20001,Di,Di,Di-Di
19434,OMIM259050,OMIM114500,0.034369,Di,Di,Di-Di
19435,OMIM259050,OMIM114550,0.091973,Di,Di,Di-Di
19436,OMIM259050,OMIM114580,0.13998,Di,Di,Di-Di
19437,OMIM259050,OMIM115195,0.085923,Di,Di,Di-Di
19438,OMIM259050,OMIM115300,0.1087,Di,Di,Di-Di
19439,OMIM259050,OMIM115645,0.2734,Di,Di,Di-Di
19440,OMIM259050,OMIM119500,0.37771,Di,Di,Di-Di
19441,OMIM259050,OMIM121200,0.079191,Di,Di,Di-Di
19442,OMIM259050,OMIM121201,0.1061,Di,Di,Di-Di
19443,OMIM259050,OMIM125310,0.14246,Di,Di,Di-Di
19444,OMIM259050,OMIM125320,0.06880599999999999,Di,Di,Di-Di
19445,OMIM259050,OMIM125600,0.28901,Di,Di,Di-Di
19446,OMIM259050,OMIM125700,0.19839,Di,Di,Di-Di
19447,OMIM259050,OMIM125850,0.032152,Di,Di,Di-Di
19448,OMIM259050,OMIM125852,0.093684,Di,Di,Di-Di
19449,OMIM259050,OMIM125853,0.23970999999999998,Di,Di,Di-Di
19450,OMIM259050,OMIM126200,0.12955,Di,Di,Di-Di
19451,OMIM259050,OMIM127350,0.22651,Di,Di,Di-Di
19452,OMIM259050,OMIM127750,0.064118,Di,Di,Di-Di
19453,OMIM259050,OMIM128101,0.12418,Di,Di,Di-Di
19454,OMIM259050,OMIM131300,0.37965,Di,Di,Di-Di
19455,OMIM259050,OMIM131440,0.032609,Di,Di,Di-Di
19456,OMIM259050,OMIM132090,0.057027999999999995,Di,Di,Di-Di
19457,OMIM259050,OMIM132100,0.092046,Di,Di,Di-Di
19458,OMIM259050,OMIM132300,0.18761,Di,Di,Di-Di
19459,OMIM259050,OMIM133239,0.04217,Di,Di,Di-Di
19460,OMIM259050,OMIM133600,0.13121,Di,Di,Di-Di
19461,OMIM259050,OMIM133690,0.12937,Di,Di,Di-Di
19462,OMIM259050,OMIM134430,0.022985,Di,Di,Di-Di
19463,OMIM259050,OMIM134500,0.018649000000000002,Di,Di,Di-Di
19464,OMIM259050,OMIM134510,0.018262999999999998,Di,Di,Di-Di
19465,OMIM259050,OMIM134520,0.20531999999999997,Di,Di,Di-Di
19466,OMIM259050,OMIM134750,0.10636,Di,Di,Di-Di
19467,OMIM259050,OMIM135550,0.23703000000000002,Di,Di,Di-Di
19468,OMIM259050,OMIM136200,0.17455,Di,Di,Di-Di
19469,OMIM259050,OMIM137215,0.060811000000000004,Di,Di,Di-Di
19470,OMIM259050,OMIM137400,0.084643,Di,Di,Di-Di
19471,OMIM259050,OMIM137580,0.16055999999999998,Di,Di,Di-Di
19472,OMIM259050,OMIM137750,0.21281,Di,Di,Di-Di
19473,OMIM259050,OMIM137760,0.14611,Di,Di,Di-Di
19474,OMIM259050,OMIM137800,0.11865,Di,Di,Di-Di
19475,OMIM259050,OMIM138800,0.019728,Di,Di,Di-Di
19476,OMIM259050,OMIM140300,0.11009000000000001,Di,Di,Di-Di
19477,OMIM259050,OMIM140600,0.23385999999999998,Di,Di,Di-Di
19478,OMIM259050,OMIM140850,0.08760599999999999,Di,Di,Di-Di
19479,OMIM259050,OMIM143100,0.19915,Di,Di,Di-Di
19480,OMIM259050,OMIM143465,0.071354,Di,Di,Di-Di
19481,OMIM259050,OMIM143500,0.019795,Di,Di,Di-Di
19482,OMIM259050,OMIM143880,0.13996,Di,Di,Di-Di
19483,OMIM259050,OMIM144010,0.16435999999999998,Di,Di,Di-Di
19484,OMIM259050,OMIM144110,0.1145,Di,Di,Di-Di
19485,OMIM259050,OMIM144650,0.016367,Di,Di,Di-Di
19486,OMIM259050,OMIM144700,0.053140999999999994,Di,Di,Di-Di
19487,OMIM259050,OMIM145100,0.19116,Di,Di,Di-Di
19488,OMIM259050,OMIM145200,0.23244,Di,Di,Di-Di
19489,OMIM259050,OMIM145500,0.074143,Di,Di,Di-Di
19490,OMIM259050,OMIM145590,0.17956,Di,Di,Di-Di
19491,OMIM259050,OMIM145600,0.28403,Di,Di,Di-Di
19492,OMIM259050,OMIM146110,0.079841,Di,Di,Di-Di
19493,OMIM259050,OMIM146255,0.19392,Di,Di,Di-Di
19494,OMIM259050,OMIM146500,0.16816,Di,Di,Di-Di
19495,OMIM259050,OMIM147480,0.057209,Di,Di,Di-Di
19496,OMIM259050,OMIM147530,0.057880999999999995,Di,Di,Di-Di
19497,OMIM259050,OMIM147540,0.074004,Di,Di,Di-Di
19498,OMIM259050,OMIM148000,0.040085,Di,Di,Di-Di
19499,OMIM259050,OMIM148100,0.23814000000000002,Di,Di,Di-Di
19500,OMIM259050,OMIM150600,0.2321,Di,Di,Di-Di
19501,OMIM259050,OMIM150699,0.11739000000000001,Di,Di,Di-Di
19502,OMIM259050,OMIM151400,0.029243,Di,Di,Di-Di
19503,OMIM259050,OMIM151590,0.071759,Di,Di,Di-Di
19504,OMIM259050,OMIM152700,0.20187,Di,Di,Di-Di
19505,OMIM259050,OMIM153880,0.17205,Di,Di,Di-Di
19506,OMIM259050,OMIM154276,0.10196000000000001,Di,Di,Di-Di
19507,OMIM259050,OMIM155100,0.15983,Di,Di,Di-Di
19508,OMIM259050,OMIM155600,0.17677,Di,Di,Di-Di
19509,OMIM259050,OMIM155601,0.084511,Di,Di,Di-Di
19510,OMIM259050,OMIM156000,0.17168,Di,Di,Di-Di
19511,OMIM259050,OMIM156190,0.23664000000000002,Di,Di,Di-Di
19512,OMIM259050,OMIM157300,0.1086,Di,Di,Di-Di
19513,OMIM259050,OMIM157700,0.35838000000000003,Di,Di,Di-Di
19514,OMIM259050,OMIM157950,0.25488,Di,Di,Di-Di
19515,OMIM259050,OMIM158280,0.14505,Di,Di,Di-Di
19516,OMIM259050,OMIM160300,0.24728000000000003,Di,Di,Di-Di
19517,OMIM259050,OMIM160750,0.14993,Di,Di,Di-Di
19518,OMIM259050,OMIM161900,0.11531,Di,Di,Di-Di
19519,OMIM259050,OMIM164230,0.092623,Di,Di,Di-Di
19520,OMIM259050,OMIM165150,0.22038000000000002,Di,Di,Di-Di
19521,OMIM259050,OMIM165199,0.26502,Di,Di,Di-Di
19522,OMIM259050,OMIM165720,0.28779,Di,Di,Di-Di
19523,OMIM259050,OMIM166300,0.30679,Di,Di,Di-Di
19524,OMIM259050,OMIM166710,0.34164,Di,Di,Di-Di
19525,OMIM259050,OMIM166760,0.30158,Di,Di,Di-Di
19526,OMIM259050,OMIM167320,0.19157000000000002,Di,Di,Di-Di
19527,OMIM259050,OMIM167870,0.055805999999999994,Di,Di,Di-Di
19528,OMIM259050,OMIM168100,0.16819,Di,Di,Di-Di
19529,OMIM259050,OMIM168600,0.13227,Di,Di,Di-Di
19530,OMIM259050,OMIM171300,0.12185,Di,Di,Di-Di
19531,OMIM259050,OMIM173200,0.23922,Di,Di,Di-Di
19532,OMIM259050,OMIM174800,0.2941,Di,Di,Di-Di
19533,OMIM259050,OMIM175100,0.22068000000000002,Di,Di,Di-Di
19534,OMIM259050,OMIM175505,0.012431000000000001,Di,Di,Di-Di
19535,OMIM259050,OMIM176800,0.16360999999999998,Di,Di,Di-Di
19536,OMIM259050,OMIM176807,0.09189299999999999,Di,Di,Di-Di
19537,OMIM259050,OMIM178600,0.059163,Di,Di,Di-Di
19538,OMIM259050,OMIM179600,0.14074,Di,Di,Di-Di
19539,OMIM259050,OMIM179800,0.15527,Di,Di,Di-Di
19540,OMIM259050,OMIM179830,0.047747000000000005,Di,Di,Di-Di
19541,OMIM259050,OMIM181000,0.17379,Di,Di,Di-Di
19542,OMIM259050,OMIM181500,0.14891,Di,Di,Di-Di
19543,OMIM259050,OMIM182000,0.1346,Di,Di,Di-Di
19544,OMIM259050,OMIM182280,0.044653,Di,Di,Di-Di
19545,OMIM259050,OMIM182830,0.14175,Di,Di,Di-Di
19546,OMIM259050,OMIM184700,0.10194,Di,Di,Di-Di
19547,OMIM259050,OMIM187950,0.05279299999999999,Di,Di,Di-Di
19548,OMIM259050,OMIM188050,0.08948400000000001,Di,Di,Di-Di
19549,OMIM259050,OMIM188470,0.033049,Di,Di,Di-Di
19550,OMIM259050,OMIM189600,0.21602,Di,Di,Di-Di
19551,OMIM259050,OMIM189800,0.013944999999999999,Di,Di,Di-Di
19552,OMIM259050,OMIM190300,0.26518,Di,Di,Di-Di
19553,OMIM259050,OMIM190310,0.037489999999999996,Di,Di,Di-Di
19554,OMIM259050,OMIM190400,0.030487,Di,Di,Di-Di
19555,OMIM259050,OMIM191390,0.14952000000000001,Di,Di,Di-Di
19556,OMIM259050,OMIM192200,0.10557000000000001,Di,Di,Di-Di
19557,OMIM259050,OMIM194070,0.14707,Di,Di,Di-Di
19558,OMIM259050,OMIM194200,0.093054,Di,Di,Di-Di
19559,OMIM259050,OMIM200170,0.15982000000000002,Di,Di,Di-Di
19560,OMIM259050,OMIM203700,0.18829,Di,Di,Di-Di
19561,OMIM259050,OMIM208085,0.12629,Di,Di,Di-Di
19562,OMIM259050,OMIM208230,0.35411,Di,Di,Di-Di
19563,OMIM259050,OMIM208300,0.13122,Di,Di,Di-Di
19564,OMIM259050,OMIM208550,0.11823,Di,Di,Di-Di
19565,OMIM259050,OMIM208700,0.042475,Di,Di,Di-Di
19566,OMIM259050,OMIM208750,0.21456999999999998,Di,Di,Di-Di
19567,OMIM259050,OMIM208920,0.11257,Di,Di,Di-Di
19568,OMIM259050,OMIM210050,0.045683,Di,Di,Di-Di
19569,OMIM259050,OMIM212050,0.1663,Di,Di,Di-Di
19570,OMIM259050,OMIM212112,0.089838,Di,Di,Di-Di
19571,OMIM259050,OMIM212130,0.12886,Di,Di,Di-Di
19572,OMIM259050,OMIM212140,0.13385,Di,Di,Di-Di
19573,OMIM259050,OMIM212350,0.18629,Di,Di,Di-Di
19574,OMIM259050,OMIM215140,0.30612,Di,Di,Di-Di
19575,OMIM259050,OMIM215470,0.16756,Di,Di,Di-Di
19576,OMIM259050,OMIM217150,0.243,Di,Di,Di-Di
19577,OMIM259050,OMIM217200,0.17321,Di,Di,Di-Di
19578,OMIM259050,OMIM218200,0.049807,Di,Di,Di-Di
19579,OMIM259050,OMIM218800,0.11327999999999999,Di,Di,Di-Di
19580,OMIM259050,OMIM220120,0.08679400000000001,Di,Di,Di-Di
19581,OMIM259050,OMIM225740,0.24006999999999998,Di,Di,Di-Di
19582,OMIM259050,OMIM225755,0.17015999999999998,Di,Di,Di-Di
